万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
002820.SZ,002820,20260325,112451430,29019740,0,0,S,108100,100,29019731,29003909
002820.SZ,002820,20260325,112451440,29019756,C,0, ,0,1000,28950105,0
002820.SZ,002820,20260325,112452480,29022411,0,0,B,108100,100,29019731,29022410
002820.SZ,002820,20260325,112452700,29023227,0,0,S,108000,300,29023226,11369689
002820.SZ,002820,20260325,112452700,29023228,0,0,S,108000,200,29023226,11495427
002820.SZ,002820,20260325,112452700,29023229,0,0,S,108000,400,29023226,11653307
002820.SZ,002820,20260325,112453030,29023833,C,0, ,0,9300,28430929,0
002820.SZ,002820,20260325,112454160,29026248,C,0, ,0,700,28977527,0
002820.SZ,002820,20260325,112455650,29029468,0,0,S,108000,100,29029467,11653307
002820.SZ,002820,20260325,112457950,29034065,C,0, ,0,300,29028696,0
002820.SZ,002820,20260325,112459230,29036437,0,0,B,108100,2800,29019731,29036436
002820.SZ,002820,20260325,112459230,29036438,0,0,B,108100,1800,29020829,29036436
002820.SZ,002820,20260325,112500330,29038508,0,0,B,108100,2200,29020829,29038507
002820.SZ,002820,20260325,112500510,29039304,C,0, ,0,500,235469,0
002820.SZ,002820,20260325,112501960,29043181,C,0, ,0,2200,0,7731162
002820.SZ,002820,20260325,112502340,29044213,0,0,S,108000,300,29044212,11653307
002820.SZ,002820,20260325,112504310,29047754,0,0,B,108100,500,29020829,29047753
002820.SZ,002820,20260325,112504330,29047794,0,0,B,108100,100,29020829,29047793
002820.SZ,002820,20260325,112508110,29055192,C,0, ,0,5000,29022393,0
002820.SZ,002820,20260325,112510050,29058761,0,0,S,108000,200,29058760,11653307
002820.SZ,002820,20260325,112510050,29058762,0,0,S,108000,500,29058760,11942232
002820.SZ,002820,20260325,112512150,29062026,0,0,B,108100,100,29020829,29062025
002820.SZ,002820,20260325,112513140,29063949,0,0,B,108100,200,29020829,29063948
002820.SZ,002820,20260325,112513620,29064883,0,0,B,108100,100,29020829,29064882
002820.SZ,002820,20260325,112513750,29065188,0,0,B,108100,100,29020829,29065187
002820.SZ,002820,20260325,112514150,29066045,0,0,B,108100,100,29020829,29066044
002820.SZ,002820,20260325,112514760,29067077,0,0,B,108100,100,29020829,29067076
002820.SZ,002820,20260325,112515760,29069405,0,0,B,108100,100,29020829,29069404
002820.SZ,002820,20260325,112517100,29072826,0,0,B,108100,5900,29020829,29072825
002820.SZ,002820,20260325,112517100,29072832,0,0,B,108100,2700,29020829,29072831
002820.SZ,002820,20260325,112517100,29072833,0,0,B,108100,9300,29069347,29072831
002820.SZ,002820,20260325,112517100,29072834,0,0,B,108100,500,29070392,29072831
002820.SZ,002820,20260325,112517550,29073746,0,0,B,108200,100,28970853,29073745
002820.SZ,002820,20260325,112517550,29073748,0,0,B,108200,100,28970853,29073747
002820.SZ,002820,20260325,112517560,29073752,0,0,B,108200,100,28970853,29073751
002820.SZ,002820,20260325,112517560,29073756,0,0,B,108200,300,28970853,29073755
002820.SZ,002820,20260325,112517560,29073757,C,0, ,0,300,0,29072840
002820.SZ,002820,20260325,112517570,29073776,0,0,B,108200,600,28970853,29073775
002820.SZ,002820,20260325,112517570,29073777,0,0,B,108200,500,28976998,29073775
002820.SZ,002820,20260325,112517570,29073784,C,0, ,0,3300,28950077,0
002820.SZ,002820,20260325,112517650,29073885,0,0,S,108200,100,29073884,29073779
002820.SZ,002820,20260325,112519150,29077038,0,0,S,108200,1000,29077037,29073779
002820.SZ,002820,20260325,112519150,29077039,0,0,S,108200,500,29077037,29076928
002820.SZ,002820,20260325,112519150,29077040,0,0,S,108100,800,29077037,29072831
002820.SZ,002820,20260325,112519150,29077041,0,0,S,108100,2700,29077037,29072846
002820.SZ,002820,20260325,112519250,29077266,0,0,S,108200,100,29077265,29077072
002820.SZ,002820,20260325,112519790,29078324,0,0,S,108200,2100,29078323,29077072
002820.SZ,002820,20260325,112519790,29078325,0,0,S,108200,100,29078323,29077435
002820.SZ,002820,20260325,112519790,29078326,0,0,S,108200,100,29078323,29077457
002820.SZ,002820,20260325,112519790,29078327,0,0,S,108200,300,29078323,29077496
002820.SZ,002820,20260325,112519790,29078328,0,0,S,108200,1500,29078323,29077827
002820.SZ,002820,20260325,112519790,29078329,0,0,S,108100,900,29078323,29072846
002820.SZ,002820,20260325,112522110,29082721,C,0, ,0,8900,0,29072846
002820.SZ,002820,20260325,112529220,29095819,C,0, ,0,10200,0,29072754
002820.SZ,002820,20260325,112529220,29095820,C,0, ,0,1000,0,29078349
002820.SZ,002820,20260325,112529240,29095857,C,0, ,0,3300,0,29073017
002820.SZ,002820,20260325,112529240,29095858,C,0, ,0,1500,0,29073019
002820.SZ,002820,20260325,112535300,29106209,0,0,B,108300,400,28871897,29106208
002820.SZ,002820,20260325,112535300,29106210,0,0,B,108300,2200,28894600,29106208
002820.SZ,002820,20260325,112535300,29106211,0,0,B,108300,100,28894601,29106208
002820.SZ,002820,20260325,112535300,29106212,0,0,B,108300,100,28917174,29106208
002820.SZ,002820,20260325,112535300,29106213,0,0,B,108300,300,28920280,29106208
002820.SZ,002820,20260325,112535880,29106922,C,0, ,0,5000,18300550,0
002820.SZ,002820,20260325,112540010,29113989,C,0, ,0,100,0,29069188
002820.SZ,002820,20260325,112540010,29113995,C,0, ,0,100,0,29069186
002820.SZ,002820,20260325,112543230,29119173,0,0,B,108300,100,28920280,29119172
002820.SZ,002820,20260325,112543230,29119174,0,0,B,108300,600,28950078,29119172
002820.SZ,002820,20260325,112543230,29119175,0,0,B,108300,2300,29077050,29119172
002820.SZ,002820,20260325,112543230,29119176,0,0,B,108300,700,29108484,29119172
002820.SZ,002820,20260325,112544290,29121083,0,0,B,108300,1500,29108484,29121082
002820.SZ,002820,20260325,112544590,29121522,0,0,B,108300,4100,29108484,29121521
002820.SZ,002820,20260325,112545490,29123192,0,0,B,108300,3000,29108484,29123191
002820.SZ,002820,20260325,112545490,29123193,0,0,B,108300,800,29113326,29123191
002820.SZ,002820,20260325,112546090,29124314,0,0,S,108300,500,29124313,29123191
002820.SZ,002820,20260325,112550250,29130370,C,0, ,0,100,0,28986863
002820.SZ,002820,20260325,112553580,29135870,0,0,S,108300,200,29135869,29123191
002820.SZ,002820,20260325,112553580,29135871,0,0,S,108300,300,29135869,29123357
002820.SZ,002820,20260325,112554240,29137194,0,0,S,108300,400,29137193,29123357
002820.SZ,002820,20260325,112555090,29138691,0,0,S,108300,500,29138690,29123357
002820.SZ,002820,20260325,112555090,29138697,0,0,S,108300,400,29138696,29123357
002820.SZ,002820,20260325,112555090,29138698,0,0,S,108300,100,29138696,29123760
002820.SZ,002820,20260325,112555090,29138699,0,0,S,108300,100,29138696,29127745
002820.SZ,002820,20260325,112557250,29142706,C,0, ,0,600,28476159,0
002820.SZ,002820,20260325,112557250,29142707,C,0, ,0,600,28186622,0
002820.SZ,002820,20260325,112600090,29148322,C,0, ,0,1000,29138696,0
002820.SZ,002820,20260325,112605900,29158873,0,0,B,108300,600,29138896,29158872
002820.SZ,002820,20260325,112605900,29158874,0,0,B,108300,100,29139103,29158872
002820.SZ,002820,20260325,112605900,29158875,0,0,B,108300,600,29140427,29158872
002820.SZ,002820,20260325,112605900,29158876,0,0,B,108300,600,29142735,29158872
002820.SZ,002820,20260325,112605900,29158877,0,0,B,108300,400,29143749,29158872
002820.SZ,002820,20260325,112605900,29158878,0,0,B,108300,1200,29144134,29158872
002820.SZ,002820,20260325,112606500,29160051,0,0,B,108300,1700,29144134,29160050
002820.SZ,002820,20260325,112613730,29171016,C,0, ,0,300,0,29167040
002820.SZ,002820,20260325,112618230,29177727,0,0,B,108400,300,28565648,29177726
002820.SZ,002820,20260325,112620460,29181333,0,0,B,108400,200,28565648,29181332
002820.SZ,002820,20260325,112620460,29181334,0,0,B,108400,100,28797573,29181332
002820.SZ,002820,20260325,112623510,29185832,0,0,S,108300,100,29185831,29160050
002820.SZ,002820,20260325,112623870,29186319,0,0,S,108300,1700,29186318,29160050
002820.SZ,002820,20260325,112629380,29195719,0,0,B,108300,100,29186318,29195718
002820.SZ,002820,20260325,112646820,29219445,0,0,B,108300,200,29186318,29219444
002820.SZ,002820,20260325,112646820,29219446,0,0,B,108300,1700,29189299,29219444
002820.SZ,002820,20260325,112646820,29219447,0,0,B,108300,100,29193455,29219444
002820.SZ,002820,20260325,112656730,29233405,C,0, ,0,100,0,29130378
002820.SZ,002820,20260325,112656730,29233406,C,0, ,0,100,0,29130372
002820.SZ,002820,20260325,112700770,29240348,0,0,B,108300,1800,29193455,29240347
002820.SZ,002820,20260325,112700770,29240349,0,0,B,108300,400,29195340,29240347
002820.SZ,002820,20260325,112700770,29240350,0,0,B,108300,7600,29203780,29240347
002820.SZ,002820,20260325,112700770,29240356,0,0,B,108300,200,29203780,29240355
002820.SZ,002820,20260325,112706090,29249691,0,0,B,108300,200,29203780,29249690
002820.SZ,002820,20260325,112708910,29253651,0,0,B,108300,1300,29203780,29253650
002820.SZ,002820,20260325,112710760,29256345,C,0, ,0,1900,0,29199623
002820.SZ,002820,20260325,112718940,29266967,0,0,S,108300,900,29266966,29254908
002820.SZ,002820,20260325,112718940,29266968,0,0,S,108300,1100,29266966,29257568
002820.SZ,002820,20260325,112721250,29270216,0,0,B,108400,4600,28797573,29270215
002820.SZ,002820,20260325,112721620,29270746,0,0,S,108300,800,29270745,29257568
002820.SZ,002820,20260325,112721620,29270747,0,0,S,108300,500,29270745,29259868
002820.SZ,002820,20260325,112721620,29270748,0,0,S,108300,500,29270745,29259879
002820.SZ,002820,20260325,112721620,29270749,0,0,S,108300,1000,29270745,29262543
002820.SZ,002820,20260325,112721620,29270750,0,0,S,108300,600,29270745,29262544
002820.SZ,002820,20260325,112721620,29270751,0,0,S,108300,600,29270745,29262552
002820.SZ,002820,20260325,112721620,29270762,0,0,B,108300,300,29270745,29270761
002820.SZ,002820,20260325,112722460,29272134,C,0, ,0,2000,29266978,0
002820.SZ,002820,20260325,112724670,29275105,0,0,B,108300,100,29270745,29275104
002820.SZ,002820,20260325,112745460,29344990,0,0,B,108300,100,29270745,29344989
002820.SZ,002820,20260325,112747430,29348906,C,0, ,0,1700,0,29092089
002820.SZ,002820,20260325,112755910,29362897,0,0,S,108200,500,29362896,29078473
002820.SZ,002820,20260325,112755910,29362898,0,0,S,108200,100,29362896,29082283
002820.SZ,002820,20260325,112755910,29362899,0,0,S,108200,200,29362896,29082426
002820.SZ,002820,20260325,112757340,29364566,C,0, ,0,3000,22641596,0
002820.SZ,002820,20260325,112810940,29388906,0,0,B,108300,200,29270745,29388905
002820.SZ,002820,20260325,112811530,29389685,0,0,S,108200,700,29389684,29082426
002820.SZ,002820,20260325,112813040,29392041,0,0,S,108200,1000,29392040,29082426
002820.SZ,002820,20260325,112820030,29402104,0,0,S,108200,300,29402103,29082426
002820.SZ,002820,20260325,112820800,29403091,C,0, ,0,2000,0,29354947
002820.SZ,002820,20260325,112833520,29421573,0,0,B,108300,1300,29270745,29421572
002820.SZ,002820,20260325,112834720,29423206,0,0,B,108300,1300,29270745,29423205
002820.SZ,002820,20260325,112835330,29423935,0,0,B,108300,1300,29270745,29423934
002820.SZ,002820,20260325,112835610,29424299,0,0,B,108300,100,29270745,29424298
002820.SZ,002820,20260325,112845540,29437090,0,0,B,108300,600,29270745,29437089
002820.SZ,002820,20260325,112845540,29437091,0,0,B,108300,800,29280299,29437089
002820.SZ,002820,20260325,112845540,29437092,0,0,B,108300,100,29427153,29437089
002820.SZ,002820,20260325,112845540,29437097,0,0,S,108300,500,29437096,29437089
002820.SZ,002820,20260325,112845540,29437109,0,0,S,108200,300,29437108,29082426
002820.SZ,002820,20260325,112845540,29437110,0,0,S,108200,200,29437108,29082499
002820.SZ,002820,20260325,112845570,29437144,C,0, ,0,500,26642963,0
002820.SZ,002820,20260325,112846240,29438031,C,0, ,0,24800,0,18105898
002820.SZ,002820,20260325,112847270,29439484,0,0,B,108300,100,29437388,29439483
002820.SZ,002820,20260325,112847270,29439485,0,0,B,108300,1700,29437389,29439483
002820.SZ,002820,20260325,112847270,29439486,0,0,B,108400,4600,28797573,29439483
002820.SZ,002820,20260325,112847270,29439487,0,0,B,108400,700,29160062,29439483
002820.SZ,002820,20260325,112854150,29449464,0,0,B,108300,200,29445017,29449463
002820.SZ,002820,20260325,112854250,29449601,0,0,B,108300,100,29445017,29449600
002820.SZ,002820,20260325,112854690,29450613,0,0,B,108300,200,29445017,29450612
002820.SZ,002820,20260325,112854690,29450615,0,0,B,108300,900,29445017,29450614
002820.SZ,002820,20260325,112854690,29450637,0,0,B,108300,100,29445017,29450636
002820.SZ,002820,20260325,112854700,29450644,C,0, ,0,100,29441619,0
002820.SZ,002820,20260325,112854860,29450869,0,0,B,108300,500,29445017,29450868
002820.SZ,002820,20260325,112855120,29451345,0,0,B,108300,100,29445017,29451344
002820.SZ,002820,20260325,112855120,29451368,0,0,B,108300,100,29445017,29451367
002820.SZ,002820,20260325,112855590,29452140,0,0,B,108300,500,29445017,29452139
002820.SZ,002820,20260325,112855600,29452151,0,0,B,108300,300,29445017,29452150
002820.SZ,002820,20260325,112859140,29456611,C,0, ,0,2000,0,12359573
002820.SZ,002820,20260325,112859360,29456859,0,0,S,108300,1500,29456858,29452150
002820.SZ,002820,20260325,112859360,29456860,0,0,S,108300,500,29456858,29455878
002820.SZ,002820,20260325,112901490,29461373,C,0, ,0,1000,0,29257972
002820.SZ,002820,20260325,112909700,29475211,C,0, ,0,100,0,29461631
002820.SZ,002820,20260325,112909700,29475214,0,0,S,108300,1000,29475213,29455879
002820.SZ,002820,20260325,112909700,29475215,0,0,S,108300,500,29475213,29457731
002820.SZ,002820,20260325,112909700,29475216,0,0,S,108300,500,29475213,29459089
002820.SZ,002820,20260325,112909700,29475217,0,0,S,108300,200,29475213,29459171
002820.SZ,002820,20260325,112909700,29475230,0,0,S,108300,300,29475229,29459171
002820.SZ,002820,20260325,112909700,29475231,0,0,S,108300,1000,29475229,29459174
002820.SZ,002820,20260325,112909700,29475232,0,0,S,108300,1000,29475229,29473349
002820.SZ,002820,20260325,112914470,29482141,C,0, ,0,1500,24850358,0
002820.SZ,002820,20260325,112919950,29491247,0,0,B,108400,100,29160062,29491246
002820.SZ,002820,20260325,112921590,29493881,C,0, ,0,15400,0,29480492
002820.SZ,002820,20260325,112927280,29503231,C,0, ,0,200,27721789,0
002820.SZ,002820,20260325,112927510,29503642,0,0,S,108200,200,29503641,29082499
002820.SZ,002820,20260325,112928730,29505827,C,0, ,0,100,27717624,0
002820.SZ,002820,20260325,112928930,29506115,0,0,S,108200,100,29506114,29082499
002820.SZ,002820,20260325,112934280,29517307,C,0, ,0,300,27734615,0
002820.SZ,002820,20260325,112934480,29517716,0,0,S,108300,100,29517715,29516452
002820.SZ,002820,20260325,112934480,29517717,0,0,S,108300,100,29517715,29516458
002820.SZ,002820,20260325,112934480,29517718,0,0,S,108200,100,29517715,29115469
002820.SZ,002820,20260325,112935790,29520094,C,0, ,0,7100,29494357,0
002820.SZ,002820,20260325,112948140,29538357,0,0,B,108400,100,29160062,29538356
002820.SZ,002820,20260325,112958450,29553027,C,0, ,0,2000,28903531,0
002820.SZ,002820,20260325,130000040,29556620,C,0, ,0,400,8379906,0
002820.SZ,002820,20260325,130000050,29558198,C,0, ,0,1000,0,29116735
002820.SZ,002820,20260325,130000050,29558822,C,0, ,0,100,0,29073760
002820.SZ,002820,20260325,130000070,29567297,C,0, ,0,200,0,16467380
002820.SZ,002820,20260325,130000100,29582369,C,0, ,0,400,29510461,0
002820.SZ,002820,20260325,130000120,29590640,C,0, ,0,1000,29120198,0
002820.SZ,002820,20260325,130000130,29593769,C,0, ,0,6000,14346943,0
002820.SZ,002820,20260325,130000140,29598159,C,0, ,0,3000,0,28981735
002820.SZ,002820,20260325,130000140,29599477,0,0,S,108200,600,29599476,29115469
002820.SZ,002820,20260325,130000140,29599478,0,0,S,108200,600,29599476,29119252
002820.SZ,002820,20260325,130000140,29599479,0,0,S,108200,600,29599476,29128973
002820.SZ,002820,20260325,130000140,29599480,0,0,S,108200,200,29599476,29199645
002820.SZ,002820,20260325,130000140,29599481,0,0,S,108200,200,29599476,29201050
002820.SZ,002820,20260325,130000150,29605370,C,0, ,0,4500,26850695,0
002820.SZ,002820,20260325,130000170,29613628,0,0,B,108400,900,29167043,29613627
002820.SZ,002820,20260325,130000460,29657640,C,0, ,0,1900,0,29190060
002820.SZ,002820,20260325,130000880,29685432,0,0,B,108400,100,29167043,29685431
002820.SZ,002820,20260325,130000880,29685433,0,0,B,108400,100,29454841,29685431
002820.SZ,002820,20260325,130000880,29685434,0,0,B,108400,400,29465281,29685431
002820.SZ,002820,20260325,130001040,29693571,0,0,B,108400,400,29479599,29693570
002820.SZ,002820,20260325,130001040,29693572,0,0,B,108400,100,29565856,29693570
002820.SZ,002820,20260325,130002040,29720386,0,0,B,108400,900,29565856,29720385
002820.SZ,002820,20260325,130002410,29725194,C,0, ,0,300,25611221,0
002820.SZ,002820,20260325,130002640,29727967,0,0,B,108400,500,29565856,29727966
002820.SZ,002820,20260325,130003110,29731530,C,0, ,0,24800,0,29449460
002820.SZ,002820,20260325,130004060,29740796,0,0,S,108300,900,29740795,29656135
002820.SZ,002820,20260325,130004060,29740797,0,0,S,108300,500,29740795,29700856
002820.SZ,002820,20260325,130004060,29740798,0,0,S,108300,500,29740795,29701097
002820.SZ,002820,20260325,130004060,29740799,0,0,S,108300,200,29740795,29701109
002820.SZ,002820,20260325,130004970,29749139,0,0,B,108400,1500,29565856,29749138
002820.SZ,002820,20260325,130006580,29759467,0,0,B,108400,100,29565856,29759466
002820.SZ,002820,20260325,130007250,29765917,0,0,S,108300,300,29765916,29701109
002820.SZ,002820,20260325,130007250,29765918,0,0,S,108300,600,29765916,29708958
002820.SZ,002820,20260325,130007250,29765919,0,0,S,108300,500,29765916,29709382
002820.SZ,002820,20260325,130007250,29765920,0,0,S,108300,500,29765916,29718021
002820.SZ,002820,20260325,130007250,29765921,0,0,S,108300,600,29765916,29739405
002820.SZ,002820,20260325,130007250,29765922,0,0,S,108300,500,29765916,29739451
002820.SZ,002820,20260325,130007250,29765923,0,0,S,108300,500,29765916,29739452
002820.SZ,002820,20260325,130007250,29765924,0,0,S,108300,500,29765916,29739515
002820.SZ,002820,20260325,130007250,29765925,0,0,S,108300,500,29765916,29739676
002820.SZ,002820,20260325,130010140,29795511,0,0,B,108300,600,29765916,29795510
002820.SZ,002820,20260325,130011600,29806285,0,0,B,108300,100,29765916,29806284
002820.SZ,002820,20260325,130011600,29806287,0,0,B,108300,100,29765916,29806286
002820.SZ,002820,20260325,130012080,29808028,0,0,B,108300,500,29765916,29808027
002820.SZ,002820,20260325,130012120,29808178,0,0,B,108300,200,29765916,29808177
002820.SZ,002820,20260325,130012570,29810939,0,0,B,108300,100,29765916,29810938
002820.SZ,002820,20260325,130012710,29811632,0,0,B,108300,500,29765916,29811631
002820.SZ,002820,20260325,130012710,29811633,0,0,B,108400,300,29565856,29811631
002820.SZ,002820,20260325,130013160,29814405,C,0, ,0,100,0,29808179
002820.SZ,002820,20260325,130014490,29820354,0,0,B,108400,1000,29565856,29820353
002820.SZ,002820,20260325,130016530,29829795,0,0,B,108300,1400,29826400,29829794
002820.SZ,002820,20260325,130016530,29829796,0,0,B,108400,1300,29565856,29829794
002820.SZ,002820,20260325,130016530,29829839,0,0,B,108400,100,29565856,29829838
002820.SZ,002820,20260325,130016720,29830874,0,0,B,108400,1600,29565856,29830873
002820.SZ,002820,20260325,130016720,29830875,0,0,B,108400,200,29590639,29830873
002820.SZ,002820,20260325,130016800,29831310,0,0,B,108400,800,29590639,29831309
002820.SZ,002820,20260325,130016800,29831311,0,0,B,108400,100,29656341,29831309
002820.SZ,002820,20260325,130016800,29831312,0,0,B,108400,700,29696483,29831309
002820.SZ,002820,20260325,130016800,29831313,0,0,B,108400,100,29739674,29831309
002820.SZ,002820,20260325,130016800,29831314,0,0,B,108400,100,29811647,29831309
002820.SZ,002820,20260325,130019130,29845886,0,0,B,108400,500,29811647,29845885
002820.SZ,002820,20260325,130019130,29845887,0,0,B,108400,1700,29831412,29845885
002820.SZ,002820,20260325,130019130,29845888,0,0,B,108400,900,29831504,29845885
002820.SZ,002820,20260325,130019250,29846518,0,0,B,108500,200,28483634,29846517
002820.SZ,002820,20260325,130019250,29846519,0,0,B,108500,9300,28670900,29846517
002820.SZ,002820,20260325,130019250,29846520,0,0,B,108500,500,29457321,29846517
002820.SZ,002820,20260325,130024420,29871631,0,0,B,108600,900,29861501,29871630
002820.SZ,002820,20260325,130024690,29872998,C,0, ,0,200,0,29641537
002820.SZ,002820,20260325,130024690,29873027,C,0, ,0,100,0,29673033
002820.SZ,002820,20260325,130029720,29890751,C,0, ,0,500,0,29871630
002820.SZ,002820,20260325,130029730,29890771,0,0,S,108600,100,29890770,29872729
002820.SZ,002820,20260325,130030290,29894014,C,0, ,0,100,0,29814426
002820.SZ,002820,20260325,130032140,29908407,0,0,B,108600,900,29890770,29908406
002820.SZ,002820,20260325,130032140,29908408,0,0,B,108600,100,29898471,29908406
002820.SZ,002820,20260325,130032140,29908409,0,0,B,108600,100,29905268,29908406
002820.SZ,002820,20260325,130032140,29908410,0,0,B,108600,100,29905499,29908406
002820.SZ,002820,20260325,130032140,29908411,0,0,B,108700,500,27722284,29908406
002820.SZ,002820,20260325,130032140,29908412,0,0,B,108700,400,28139038,29908406
002820.SZ,002820,20260325,130032660,29912247,0,0,B,108700,500,28139038,29912246
002820.SZ,002820,20260325,130034780,29926698,0,0,S,108500,100,29926697,29890782
002820.SZ,002820,20260325,130034780,29926699,0,0,S,108500,100,29926697,29894702
002820.SZ,002820,20260325,130038030,29942989,C,0, ,0,200,29634491,0
002820.SZ,002820,20260325,130044650,29963068,C,0, ,0,100,0,29894094
002820.SZ,002820,20260325,130049160,29975202,0,0,B,108700,3700,28139038,29975201
002820.SZ,002820,20260325,130049160,29975203,0,0,B,108700,2000,28146439,29975201
002820.SZ,002820,20260325,130049160,29975204,0,0,B,108700,500,29863266,29975201
002820.SZ,002820,20260325,130049180,29975296,0,0,S,108700,3400,29975295,29975201
002820.SZ,002820,20260325,130049190,29975304,0,0,S,108700,8800,29975303,29975201
002820.SZ,002820,20260325,130049190,29975343,0,0,S,108600,100,29975342,29973773
002820.SZ,002820,20260325,130050290,29978933,C,0, ,0,1100,29975346,0
002820.SZ,002820,20260325,130052190,29983978,C,0, ,0,200,29975344,0
002820.SZ,002820,20260325,130052190,29983979,C,0, ,0,200,29975345,0
002820.SZ,002820,20260325,130052190,29983980,C,0, ,0,200,29975353,0
002820.SZ,002820,20260325,130052190,29983981,C,0, ,0,200,29975347,0
002820.SZ,002820,20260325,130052200,29983982,C,0, ,0,200,29975350,0
002820.SZ,002820,20260325,130052720,29985669,0,0,S,108500,100,29985668,29894702
002820.SZ,002820,20260325,130052720,29985670,0,0,S,108500,100,29985668,29894898
002820.SZ,002820,20260325,130052720,29985671,0,0,S,108500,600,29985668,29903285
002820.SZ,002820,20260325,130052720,29985672,0,0,S,108500,100,29985668,29903309
002820.SZ,002820,20260325,130055040,29993331,C,0, ,0,100,0,29963077
002820.SZ,002820,20260325,130055350,29994465,0,0,B,108600,100,29985776,29994464
002820.SZ,002820,20260325,130058440,30005280,C,0, ,0,200,0,29853313
002820.SZ,002820,20260325,130104280,30025265,0,0,B,108700,200,29975368,30025264
002820.SZ,002820,20260325,130104280,30025284,0,0,B,108700,1800,29975368,30025283
002820.SZ,002820,20260325,130104290,30025300,C,0, ,0,700,29975368,0
002820.SZ,002820,20260325,130105500,30029253,C,0, ,0,100,0,29995079
002820.SZ,002820,20260325,130106620,30033455,C,0, ,0,1900,0,29934679
002820.SZ,002820,20260325,130107430,30036207,C,0, ,0,700,0,29430296
002820.SZ,002820,20260325,130107430,30036212,C,0, ,0,700,0,29447026
002820.SZ,002820,20260325,130107440,30036219,C,0, ,0,400,0,29495278
002820.SZ,002820,20260325,130107440,30036220,C,0, ,0,400,0,29294733
002820.SZ,002820,20260325,130107460,30036257,C,0, ,0,400,0,29255870
002820.SZ,002820,20260325,130107650,30036856,0,0,S,108700,200,30036855,30026490
002820.SZ,002820,20260325,130109080,30040938,C,0, ,0,100,0,29993348
002820.SZ,002820,20260325,130109080,30040941,C,0, ,0,100,0,29993333
002820.SZ,002820,20260325,130110280,30045793,0,0,B,108800,2800,27008339,30045792
002820.SZ,002820,20260325,130113630,30054973,0,0,S,108700,100,30054972,30026490
002820.SZ,002820,20260325,130115750,30061053,0,0,S,108700,500,30061052,30026495
002820.SZ,002820,20260325,130115750,30061054,0,0,S,108700,500,30061052,30046324
002820.SZ,002820,20260325,130119730,30072212,0,0,S,108600,100,30072211,30005084
002820.SZ,002820,20260325,130124060,30081812,C,0, ,0,5000,29137321,0
002820.SZ,002820,20260325,130124700,30083750,C,0, ,0,100,0,30040971
002820.SZ,002820,20260325,130124700,30083751,C,0, ,0,100,0,30040972
002820.SZ,002820,20260325,130124700,30083753,0,0,S,108600,1600,30083752,30005084
002820.SZ,002820,20260325,130124700,30083754,0,0,S,108600,300,30083752,30005099
002820.SZ,002820,20260325,130126870,30088993,0,0,B,108700,100,30083728,30088992
002820.SZ,002820,20260325,130128650,30094100,0,0,S,108600,100,30094099,30005099
002820.SZ,002820,20260325,130135630,30112458,0,0,B,108700,700,30083728,30112457
002820.SZ,002820,20260325,130135630,30112459,0,0,B,108700,800,30087457,30112457
002820.SZ,002820,20260325,130135630,30112460,0,0,B,108700,900,30088636,30112457
002820.SZ,002820,20260325,130137650,30119070,0,0,S,108600,100,30119069,30005099
002820.SZ,002820,20260325,130141890,30133029,0,0,B,108700,100,30088636,30133028
002820.SZ,002820,20260325,130141890,30133030,0,0,B,108700,400,30089711,30133028
002820.SZ,002820,20260325,130143420,30138308,0,0,S,108600,200,30138307,30005099
002820.SZ,002820,20260325,130143420,30138309,0,0,S,108600,400,30138307,30005106
002820.SZ,002820,20260325,130143420,30138310,0,0,S,108600,400,30138307,30005114
002820.SZ,002820,20260325,130143420,30138311,0,0,S,108600,500,30138307,30005120
002820.SZ,002820,20260325,130144480,30141795,0,0,B,108700,600,30089711,30141794
002820.SZ,002820,20260325,130146380,30147745,0,0,B,108700,200,30089711,30147744
002820.SZ,002820,20260325,130146380,30147746,0,0,B,108700,300,30089836,30147744
002820.SZ,002820,20260325,130146660,30148666,0,0,S,108600,100,30148665,30005120
002820.SZ,002820,20260325,130149710,30157388,0,0,S,108600,100,30157387,30005120
002820.SZ,002820,20260325,130151580,30161632,0,0,B,108700,500,30089836,30161631
002820.SZ,002820,20260325,130152420,30164132,0,0,B,108700,300,30089836,30164131
002820.SZ,002820,20260325,130152420,30164133,0,0,B,108700,100,30090591,30164131
002820.SZ,002820,20260325,130155590,30173969,0,0,B,108700,500,30090591,30173968
002820.SZ,002820,20260325,130156490,30176231,0,0,B,108700,300,30090591,30176230
002820.SZ,002820,20260325,130156490,30176232,0,0,B,108700,300,30090884,30176230
002820.SZ,002820,20260325,130156490,30176240,0,0,B,108700,100,30090884,30176239
002820.SZ,002820,20260325,130158660,30181507,0,0,S,108600,100,30181506,30005120
002820.SZ,002820,20260325,130158850,30181884,0,0,B,108700,400,30090884,30181883
002820.SZ,002820,20260325,130200700,30186751,0,0,B,108700,400,30090884,30186750
002820.SZ,002820,20260325,130200700,30186752,0,0,B,108700,100,30090886,30186750
002820.SZ,002820,20260325,130200990,30187650,0,0,B,108700,700,30090886,30187649
002820.SZ,002820,20260325,130204170,30199488,0,0,B,108700,100,30093234,30199487
002820.SZ,002820,20260325,130204170,30199506,0,0,B,108700,200,30093234,30199505
