万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
301305.SZ,301305,20260325,101415830,18777236,0,0,S,246300,300,18777233,18751002
301305.SZ,301305,20260325,101415830,18777237,0,0,S,246300,200,18777233,18762509
301305.SZ,301305,20260325,101415830,18777238,0,0,S,246200,300,18777233,18751004
301305.SZ,301305,20260325,101415830,18777239,0,0,S,246200,300,18777233,18753418
301305.SZ,301305,20260325,101415830,18777240,0,0,S,246100,1100,18777233,18432156
301305.SZ,301305,20260325,101415830,18777241,0,0,S,246100,200,18777233,18640915
301305.SZ,301305,20260325,101415830,18777242,0,0,S,246000,1000,18777233,8309976
301305.SZ,301305,20260325,101415830,18777243,0,0,S,246000,500,18777233,13251585
301305.SZ,301305,20260325,101415830,18777244,0,0,S,246000,100,18777233,14161963
301305.SZ,301305,20260325,101415830,18777245,0,0,S,246000,200,18777233,14521455
301305.SZ,301305,20260325,101415830,18777246,0,0,S,246000,1000,18777233,16411857
301305.SZ,301305,20260325,101415830,18777247,0,0,S,246000,1000,18777233,16759189
301305.SZ,301305,20260325,101415830,18777248,0,0,S,246000,500,18777233,17316080
301305.SZ,301305,20260325,101415830,18777249,0,0,S,246000,200,18777233,17364470
301305.SZ,301305,20260325,101415830,18777250,0,0,S,246000,200,18777233,17844291
301305.SZ,301305,20260325,101415830,18777251,0,0,S,246000,200,18777233,18116356
301305.SZ,301305,20260325,101415830,18777252,0,0,S,246000,1100,18777233,18433717
301305.SZ,301305,20260325,101415830,18777253,0,0,S,246000,100,18777233,18500873
301305.SZ,301305,20260325,101415830,18777254,0,0,S,246000,1500,18777233,18661336
301305.SZ,301305,20260325,101415830,18777255,0,0,S,246000,500,18777233,18704599
301305.SZ,301305,20260325,101415830,18777256,0,0,S,246000,1000,18777233,18757213
301305.SZ,301305,20260325,101415830,18777257,0,0,S,245900,1000,18777233,7534345
301305.SZ,301305,20260325,101415830,18777258,0,0,S,245900,500,18777233,7557822
301305.SZ,301305,20260325,101415830,18777259,0,0,S,245900,200,18777233,7668537
301305.SZ,301305,20260325,101415830,18777260,0,0,S,245900,200,18777233,18768069
301305.SZ,301305,20260325,101415830,18777261,0,0,S,245800,500,18777233,14812596
301305.SZ,301305,20260325,101415830,18777262,0,0,S,245800,3000,18777233,16092041
301305.SZ,301305,20260325,101415830,18777263,0,0,S,245800,1000,18777233,17881301
301305.SZ,301305,20260325,101415830,18777264,0,0,S,245800,100,18777233,18482868
301305.SZ,301305,20260325,101415830,18777265,0,0,S,245700,100,18777233,18360983
301305.SZ,301305,20260325,101415830,18777266,0,0,S,245700,1100,18777233,18453910
301305.SZ,301305,20260325,101415830,18777267,0,0,S,245600,300,18777233,6670880
301305.SZ,301305,20260325,101415830,18777268,0,0,S,245600,100,18777233,7517857
301305.SZ,301305,20260325,101415830,18777269,0,0,S,245600,200,18777233,7525938
301305.SZ,301305,20260325,101415830,18777270,0,0,S,245600,1900,18777233,18772205
301305.SZ,301305,20260325,101415840,18777322,C,0, ,0,100,18349838,0
301305.SZ,301305,20260325,101416560,18780378,0,0,B,246300,100,18777647,18780377
301305.SZ,301305,20260325,101416560,18780379,0,0,B,246400,100,18777296,18780377
301305.SZ,301305,20260325,101417430,18783632,C,0, ,0,10400,0,18777609
301305.SZ,301305,20260325,101418060,18785487,C,0, ,0,700,0,18777326
301305.SZ,301305,20260325,101418060,18785502,C,0, ,0,1500,0,18777334
301305.SZ,301305,20260325,101418120,18785724,0,0,S,246200,100,18785723,18785481
301305.SZ,301305,20260325,101418220,18786135,0,0,S,245700,300,18786134,18780892
301305.SZ,301305,20260325,101418220,18786136,0,0,S,245600,600,18786134,18772205
301305.SZ,301305,20260325,101418220,18786137,0,0,S,245600,1100,18786134,18777316
301305.SZ,301305,20260325,101418220,18786138,0,0,S,245600,1500,18786134,18777327
301305.SZ,301305,20260325,101418220,18786139,0,0,S,245600,400,18786134,18777335
301305.SZ,301305,20260325,101418220,18786140,0,0,S,245600,200,18786134,18781144
301305.SZ,301305,20260325,101418220,18786141,0,0,S,245600,100,18786134,18781376
301305.SZ,301305,20260325,101418220,18786142,0,0,S,245500,200,18786134,4829029
301305.SZ,301305,20260325,101418220,18786143,0,0,S,245500,1000,18786134,6906750
301305.SZ,301305,20260325,101418220,18786144,0,0,S,245500,1000,18786134,6907341
301305.SZ,301305,20260325,101418220,18786145,0,0,S,245500,700,18786134,17729787
301305.SZ,301305,20260325,101418240,18786224,C,0, ,0,2800,18777298,0
301305.SZ,301305,20260325,101418240,18786225,C,0, ,0,3700,18777299,0
301305.SZ,301305,20260325,101418240,18786226,C,0, ,0,700,18777296,0
301305.SZ,301305,20260325,101418240,18786228,C,0, ,0,1600,18777300,0
301305.SZ,301305,20260325,101418240,18786229,C,0, ,0,800,18777297,0
301305.SZ,301305,20260325,101418240,18786230,C,0, ,0,1800,18777303,0
301305.SZ,301305,20260325,101418240,18786231,C,0, ,0,1200,18777308,0
301305.SZ,301305,20260325,101418240,18786233,C,0, ,0,2900,18777301,0
301305.SZ,301305,20260325,101418240,18786234,C,0, ,0,800,18777310,0
301305.SZ,301305,20260325,101418240,18786236,C,0, ,0,300,18777302,0
301305.SZ,301305,20260325,101418240,18786237,C,0, ,0,7300,18777309,0
301305.SZ,301305,20260325,101418240,18786240,C,0, ,0,100,18777311,0
301305.SZ,301305,20260325,101418240,18786241,C,0, ,0,1000,18777312,0
301305.SZ,301305,20260325,101418300,18786499,C,0, ,0,10400,0,18777549
301305.SZ,301305,20260325,101418330,18786607,0,0,B,245900,300,18786561,18786606
301305.SZ,301305,20260325,101418330,18786608,0,0,B,245900,2700,18786562,18786606
301305.SZ,301305,20260325,101418330,18786610,0,0,B,245900,200,18786562,18786609
301305.SZ,301305,20260325,101418330,18786611,0,0,B,245900,600,18786563,18786609
301305.SZ,301305,20260325,101418340,18786630,0,0,B,245900,1000,18786563,18786629
301305.SZ,301305,20260325,101418340,18786631,0,0,B,245900,1800,18786564,18786629
301305.SZ,301305,20260325,101418340,18786632,0,0,B,245900,100,18786565,18786629
301305.SZ,301305,20260325,101418340,18786633,0,0,B,245900,2800,18786570,18786629
301305.SZ,301305,20260325,101418340,18786649,0,0,S,245900,200,18786648,18786629
301305.SZ,301305,20260325,101419570,18791994,0,0,S,245700,100,18791993,18791972
301305.SZ,301305,20260325,101419570,18791998,0,0,S,245700,100,18791997,18791972
301305.SZ,301305,20260325,101419570,18792000,0,0,S,245700,100,18791999,18791973
301305.SZ,301305,20260325,101419570,18792023,0,0,B,245700,100,18792001,18792022
301305.SZ,301305,20260325,101419570,18792024,0,0,B,245800,100,18786700,18792022
301305.SZ,301305,20260325,101419570,18792025,0,0,B,245800,2500,18786706,18792022
301305.SZ,301305,20260325,101419570,18792026,0,0,B,245800,4300,18786708,18792022
301305.SZ,301305,20260325,101419570,18792027,0,0,B,245800,1900,18786709,18792022
301305.SZ,301305,20260325,101419570,18792028,0,0,B,245800,1600,18786710,18792022
301305.SZ,301305,20260325,101419570,18792029,0,0,B,245800,100,18786711,18792022
301305.SZ,301305,20260325,101419570,18792030,0,0,B,245800,2100,18786712,18792022
301305.SZ,301305,20260325,101419570,18792031,0,0,B,245800,1100,18786714,18792022
301305.SZ,301305,20260325,101419570,18792038,C,0, ,0,200,18786169,0
301305.SZ,301305,20260325,101419580,18792041,C,0, ,0,400,18786181,0
301305.SZ,301305,20260325,101420360,18794846,C,0, ,0,100,18695331,0
301305.SZ,301305,20260325,101420560,18795481,0,0,S,245500,100,18795480,17729787
301305.SZ,301305,20260325,101420660,18795683,0,0,S,245500,100,18795682,17729787
301305.SZ,301305,20260325,101420920,18796410,0,0,S,245500,100,18796409,17729787
301305.SZ,301305,20260325,101420920,18796412,0,0,S,245500,100,18796411,17729787
301305.SZ,301305,20260325,101421100,18797218,C,0, ,0,200,18251074,0
301305.SZ,301305,20260325,101421350,18798098,0,0,S,245500,100,18798097,17729787
301305.SZ,301305,20260325,101421350,18798099,0,0,S,245500,2000,18798097,18481530
301305.SZ,301305,20260325,101421350,18798100,0,0,S,245500,500,18798097,18745372
301305.SZ,301305,20260325,101421350,18798101,0,0,S,245500,1000,18798097,18794542
301305.SZ,301305,20260325,101421350,18798102,0,0,S,245500,400,18798097,18797183
301305.SZ,301305,20260325,101421350,18798103,0,0,S,245400,1200,18798097,2834708
301305.SZ,301305,20260325,101421920,18800351,0,0,B,245500,300,18800309,18800350
301305.SZ,301305,20260325,101422340,18802041,C,0, ,0,600,18786648,0
301305.SZ,301305,20260325,101422340,18802042,C,0, ,0,500,18786650,0
301305.SZ,301305,20260325,101422340,18802043,C,0, ,0,400,18786652,0
301305.SZ,301305,20260325,101422340,18802044,C,0, ,0,400,18786653,0
301305.SZ,301305,20260325,101422340,18802049,C,0, ,0,800,18786651,0
301305.SZ,301305,20260325,101422560,18803061,0,0,B,245800,100,18786714,18803060
301305.SZ,301305,20260325,101422570,18803075,0,0,B,246000,400,18786221,18803074
301305.SZ,301305,20260325,101422570,18803076,0,0,B,246000,700,18786222,18803074
301305.SZ,301305,20260325,101422570,18803077,0,0,B,246000,800,18786227,18803074
301305.SZ,301305,20260325,101422570,18803078,0,0,B,246000,1200,18786232,18803074
301305.SZ,301305,20260325,101422570,18803079,0,0,B,246000,700,18786235,18803074
301305.SZ,301305,20260325,101422570,18803080,0,0,B,246000,7300,18786238,18803074
301305.SZ,301305,20260325,101422570,18803081,0,0,B,246000,1000,18786239,18803074
301305.SZ,301305,20260325,101422570,18803082,0,0,B,246000,5400,18786557,18803074
301305.SZ,301305,20260325,101422570,18803083,0,0,B,246000,700,18786558,18803074
301305.SZ,301305,20260325,101422570,18803099,0,0,B,246100,200,18786212,18803098
301305.SZ,301305,20260325,101422570,18803101,0,0,B,246100,600,18786212,18803100
301305.SZ,301305,20260325,101422570,18803103,0,0,B,246100,100,18786212,18803102
301305.SZ,301305,20260325,101422570,18803106,0,0,B,246100,2400,18786212,18803105
301305.SZ,301305,20260325,101422570,18803109,0,0,B,246100,3300,18786212,18803108
301305.SZ,301305,20260325,101422570,18803111,0,0,B,246100,1100,18786212,18803110
301305.SZ,301305,20260325,101422580,18803123,C,0, ,0,900,18777313,0
301305.SZ,301305,20260325,101422580,18803125,C,0, ,0,400,18777317,0
301305.SZ,301305,20260325,101422580,18803129,0,0,B,246200,400,18785781,18803128
301305.SZ,301305,20260325,101422580,18803131,0,0,B,246200,500,18785781,18803130
301305.SZ,301305,20260325,101422580,18803134,0,0,B,246200,300,18785781,18803133
301305.SZ,301305,20260325,101422580,18803136,0,0,B,246200,700,18785781,18803135
301305.SZ,301305,20260325,101422580,18803137,0,0,B,246200,800,18785782,18803135
301305.SZ,301305,20260325,101422580,18803146,0,0,B,246200,300,18785782,18803145
301305.SZ,301305,20260325,101422580,18803151,0,0,B,246200,2000,18785782,18803150
301305.SZ,301305,20260325,101422580,18803154,0,0,B,246200,800,18785782,18803153
301305.SZ,301305,20260325,101422580,18803156,0,0,B,246200,5700,18785782,18803155
301305.SZ,301305,20260325,101422590,18803167,0,0,B,246200,800,18785782,18803166
301305.SZ,301305,20260325,101422590,18803189,0,0,B,246200,100,18785782,18803188
301305.SZ,301305,20260325,101422590,18803191,0,0,B,246200,200,18785782,18803190
301305.SZ,301305,20260325,101422590,18803194,0,0,B,246200,400,18785782,18803193
301305.SZ,301305,20260325,101422610,18803297,0,0,B,246300,100,18781097,18803296
301305.SZ,301305,20260325,101422610,18803298,0,0,B,246300,100,18785699,18803296
301305.SZ,301305,20260325,101422610,18803299,0,0,B,246300,600,18785701,18803296
301305.SZ,301305,20260325,101422610,18803300,0,0,B,246300,200,18785702,18803296
301305.SZ,301305,20260325,101422610,18803302,0,0,B,246300,900,18785702,18803301
301305.SZ,301305,20260325,101422610,18803304,0,0,B,246300,1300,18785702,18803303
301305.SZ,301305,20260325,101422610,18803306,0,0,B,246300,900,18785702,18803305
301305.SZ,301305,20260325,101422610,18803308,0,0,B,246300,500,18785702,18803307
301305.SZ,301305,20260325,101422610,18803310,0,0,B,246300,1500,18785702,18803309
301305.SZ,301305,20260325,101422620,18803400,0,0,B,246600,400,18639785,18803399
301305.SZ,301305,20260325,101422620,18803402,0,0,B,246600,300,18639785,18803401
301305.SZ,301305,20260325,101422620,18803404,0,0,B,246600,300,18639785,18803403
301305.SZ,301305,20260325,101422620,18803406,0,0,B,246600,1400,18639785,18803405
301305.SZ,301305,20260325,101422620,18803408,0,0,B,246600,300,18639785,18803407
301305.SZ,301305,20260325,101422630,18803470,0,0,S,246600,200,18803469,18803407
301305.SZ,301305,20260325,101422630,18803487,0,0,S,246600,300,18803486,18803445
301305.SZ,301305,20260325,101422630,18803490,0,0,S,246600,400,18803489,18803447
301305.SZ,301305,20260325,101422920,18804564,0,0,S,246400,200,18804563,18803608
301305.SZ,301305,20260325,101422950,18804683,C,0, ,0,100,18623527,0
301305.SZ,301305,20260325,101422960,18804720,C,0, ,0,300,0,18800356
301305.SZ,301305,20260325,101422960,18804725,C,0, ,0,300,0,18800357
301305.SZ,301305,20260325,101423150,18805271,0,0,S,246400,100,18805270,18803608
301305.SZ,301305,20260325,101423150,18805291,0,0,S,246400,100,18805290,18803608
301305.SZ,301305,20260325,101423740,18807162,C,0, ,0,700,18803518,0
301305.SZ,301305,20260325,101423790,18807376,C,0, ,0,300,18803510,0
301305.SZ,301305,20260325,101423790,18807411,C,0, ,0,300,0,18803202
301305.SZ,301305,20260325,101423880,18807686,0,0,S,246300,500,18807685,18803309
301305.SZ,301305,20260325,101423890,18807696,C,0, ,0,100,0,18803637
301305.SZ,301305,20260325,101423900,18807741,0,0,S,246300,800,18807740,18803309
301305.SZ,301305,20260325,101423900,18807742,0,0,S,246300,1000,18807740,18803311
301305.SZ,301305,20260325,101423900,18807743,0,0,S,246300,300,18807740,18803312
301305.SZ,301305,20260325,101423900,18807744,0,0,S,246300,400,18807740,18803313
301305.SZ,301305,20260325,101423900,18807745,0,0,S,246300,300,18807740,18803314
301305.SZ,301305,20260325,101423900,18807746,0,0,S,246300,1500,18807740,18803318
301305.SZ,301305,20260325,101423900,18807747,0,0,S,246300,300,18807740,18803319
301305.SZ,301305,20260325,101423900,18807748,0,0,S,246300,900,18807740,18803320
301305.SZ,301305,20260325,101423900,18807749,0,0,S,246300,100,18807740,18803367
301305.SZ,301305,20260325,101423900,18807750,0,0,S,246200,100,18807740,18803193
301305.SZ,301305,20260325,101423900,18807751,0,0,S,246200,300,18807740,18803195
301305.SZ,301305,20260325,101423910,18807764,C,0, ,0,400,0,18803195
301305.SZ,301305,20260325,101423910,18807765,C,0, ,0,500,0,18803197
301305.SZ,301305,20260325,101423910,18807766,C,0, ,0,700,0,18803204
301305.SZ,301305,20260325,101423910,18807778,C,0, ,0,100,0,18803196
301305.SZ,301305,20260325,101424250,18809003,C,0, ,0,300,0,18803117
301305.SZ,301305,20260325,101424250,18809004,C,0, ,0,400,0,18803119
301305.SZ,301305,20260325,101424250,18809005,C,0, ,0,400,0,18803120
301305.SZ,301305,20260325,101424250,18809006,C,0, ,0,2600,0,18803110
301305.SZ,301305,20260325,101424250,18809009,C,0, ,0,100,0,18803112
301305.SZ,301305,20260325,101424250,18809010,C,0, ,0,200,0,18803122
301305.SZ,301305,20260325,101424250,18809012,C,0, ,0,300,0,18803113
301305.SZ,301305,20260325,101424960,18811595,C,0, ,0,3000,0,18803118
301305.SZ,301305,20260325,101425590,18813777,0,0,B,246300,300,18807841,18813776
301305.SZ,301305,20260325,101425590,18813789,C,0, ,0,700,0,18803199
301305.SZ,301305,20260325,101425590,18813790,C,0, ,0,700,0,18803203
301305.SZ,301305,20260325,101426050,18815287,C,0, ,0,200,18803493,0
301305.SZ,301305,20260325,101426220,18815840,0,0,S,246300,300,18815839,18813778
301305.SZ,301305,20260325,101426350,18816157,0,0,S,246200,100,18816156,18803198
301305.SZ,301305,20260325,101426980,18817975,C,0, ,0,100,18611363,0
301305.SZ,301305,20260325,101427000,18818006,0,0,S,246200,300,18818005,18803200
301305.SZ,301305,20260325,101427000,18818007,0,0,S,246200,300,18818005,18803201
301305.SZ,301305,20260325,101427000,18818008,0,0,S,246200,100,18818005,18803208
301305.SZ,301305,20260325,101427000,18818009,0,0,S,246200,4500,18818005,18803270
301305.SZ,301305,20260325,101427000,18818010,0,0,S,245800,1700,18818005,18803060
301305.SZ,301305,20260325,101427000,18818011,0,0,S,245800,100,18818005,18814133
301305.SZ,301305,20260325,101427000,18818020,0,0,B,245700,9900,18818005,18818019
301305.SZ,301305,20260325,101427010,18818116,C,0, ,0,200,18803511,0
301305.SZ,301305,20260325,101427070,18818319,0,0,S,245800,100,18818318,18818097
301305.SZ,301305,20260325,101427070,18818320,0,0,S,245800,1000,18818318,18818119
301305.SZ,301305,20260325,101427070,18818321,0,0,S,245800,900,18818318,18818139
301305.SZ,301305,20260325,101427070,18818322,0,0,S,245800,400,18818318,18818142
301305.SZ,301305,20260325,101427070,18818323,0,0,S,245700,2600,18818318,18818021
301305.SZ,301305,20260325,101427070,18818324,0,0,S,245700,2800,18818318,18818022
301305.SZ,301305,20260325,101427070,18818325,0,0,S,245700,800,18818318,18818023
301305.SZ,301305,20260325,101427070,18818326,0,0,S,245700,800,18818318,18818024
301305.SZ,301305,20260325,101427070,18818327,0,0,S,245700,700,18818318,18818025
301305.SZ,301305,20260325,101427070,18818328,0,0,S,245700,800,18818318,18818026
301305.SZ,301305,20260325,101427070,18818329,0,0,S,245700,9900,18818318,18818027
301305.SZ,301305,20260325,101427070,18818330,0,0,S,245700,700,18818318,18818028
301305.SZ,301305,20260325,101427070,18818331,0,0,S,245700,700,18818318,18818029
301305.SZ,301305,20260325,101427070,18818351,C,0, ,0,700,0,18818105
301305.SZ,301305,20260325,101427810,18820827,0,0,B,246200,100,18818595,18820826
301305.SZ,301305,20260325,101427810,18820828,0,0,B,246300,100,18818338,18820826
301305.SZ,301305,20260325,101427810,18820846,C,0, ,0,1600,18803506,0
301305.SZ,301305,20260325,101428020,18821461,C,0, ,0,4900,0,18818096
301305.SZ,301305,20260325,101428030,18821494,C,0, ,0,3300,0,18818117
301305.SZ,301305,20260325,101428030,18821507,C,0, ,0,3400,0,18818133
301305.SZ,301305,20260325,101428060,18821596,C,0, ,0,1100,0,18818081
301305.SZ,301305,20260325,101428060,18821598,C,0, ,0,3800,0,18818087
301305.SZ,301305,20260325,101428100,18821782,C,0, ,0,9900,0,18818030
301305.SZ,301305,20260325,101428100,18821793,C,0, ,0,9900,0,18818036
301305.SZ,301305,20260325,101428200,18822055,C,0, ,0,300,0,18818080
301305.SZ,301305,20260325,101428200,18822057,C,0, ,0,300,0,18818091
301305.SZ,301305,20260325,101428210,18822061,C,0, ,0,1100,0,18818040
301305.SZ,301305,20260325,101428210,18822062,C,0, ,0,3200,0,18818079
301305.SZ,301305,20260325,101428290,18822371,C,0, ,0,1500,18818352,0
301305.SZ,301305,20260325,101428330,18822476,C,0, ,0,100,0,18818062
301305.SZ,301305,20260325,101428540,18823383,C,0, ,0,100,18806377,0
301305.SZ,301305,20260325,101428540,18823387,C,0, ,0,100,18806336,0
301305.SZ,301305,20260325,101428540,18823400,C,0, ,0,800,0,18818104
301305.SZ,301305,20260325,101428540,18823401,C,0, ,0,1200,0,18818110
301305.SZ,301305,20260325,101428540,18823402,C,0, ,0,2000,0,18818102
301305.SZ,301305,20260325,101428540,18823403,C,0, ,0,400,0,18818101
301305.SZ,301305,20260325,101428540,18823404,C,0, ,0,1500,0,18818109
301305.SZ,301305,20260325,101428540,18823405,C,0, ,0,7300,0,18818107
301305.SZ,301305,20260325,101428540,18823406,C,0, ,0,2900,0,18818114
301305.SZ,301305,20260325,101428540,18823407,C,0, ,0,800,0,18818108
301305.SZ,301305,20260325,101428540,18823410,C,0, ,0,100,0,18818111
301305.SZ,301305,20260325,101428540,18823411,C,0, ,0,1000,0,18818112
301305.SZ,301305,20260325,101428540,18823425,C,0, ,0,1700,0,18818031
301305.SZ,301305,20260325,101428540,18823426,C,0, ,0,600,0,18818029
301305.SZ,301305,20260325,101428540,18823428,C,0, ,0,7600,0,18818034
301305.SZ,301305,20260325,101428540,18823429,C,0, ,0,4500,0,18818032
301305.SZ,301305,20260325,101428540,18823430,C,0, ,0,1500,0,18818042
301305.SZ,301305,20260325,101429360,18826200,C,0, ,0,4900,0,18818072
301305.SZ,301305,20260325,101429500,18826903,C,0, ,0,1300,0,18818059
301305.SZ,301305,20260325,101429500,18826904,C,0, ,0,300,0,18818048
301305.SZ,301305,20260325,101429500,18826905,C,0, ,0,400,0,18818070
301305.SZ,301305,20260325,101429500,18826906,C,0, ,0,500,0,18818073
301305.SZ,301305,20260325,101429500,18826907,C,0, ,0,1100,0,18818074
301305.SZ,301305,20260325,101429580,18827141,C,0, ,0,1700,0,18818089
301305.SZ,301305,20260325,101429630,18827328,C,0, ,0,1900,0,18818038
301305.SZ,301305,20260325,101429630,18827329,C,0, ,0,400,0,18818063
301305.SZ,301305,20260325,101429630,18827330,C,0, ,0,3100,0,18818053
301305.SZ,301305,20260325,101429630,18827331,C,0, ,0,1200,0,18818056
301305.SZ,301305,20260325,101429630,18827332,C,0, ,0,1200,0,18818064
301305.SZ,301305,20260325,101429630,18827333,C,0, ,0,2000,0,18818066
301305.SZ,301305,20260325,101429630,18827334,C,0, ,0,500,0,18818047
301305.SZ,301305,20260325,101429630,18827335,C,0, ,0,1500,0,18818071
301305.SZ,301305,20260325,101429640,18827356,C,0, ,0,600,0,18818041
301305.SZ,301305,20260325,101429640,18827357,C,0, ,0,1900,0,18818061
301305.SZ,301305,20260325,101429640,18827358,C,0, ,0,800,0,18818054
301305.SZ,301305,20260325,101429640,18827359,C,0, ,0,800,0,18818055
301305.SZ,301305,20260325,101429640,18827391,C,0, ,0,800,0,18818052
301305.SZ,301305,20260325,101429820,18827921,C,0, ,0,3500,0,18818065
301305.SZ,301305,20260325,101429830,18827930,C,0, ,0,2400,0,18818125
301305.SZ,301305,20260325,101429830,18827931,C,0, ,0,2400,0,18818128
301305.SZ,301305,20260325,101429830,18827932,C,0, ,0,4100,0,18818131
301305.SZ,301305,20260325,101429830,18827933,C,0, ,0,2100,0,18818137
301305.SZ,301305,20260325,101429830,18827934,C,0, ,0,4300,0,18818132
301305.SZ,301305,20260325,101429830,18827935,C,0, ,0,2200,0,18818138
301305.SZ,301305,20260325,101429920,18828176,0,0,S,245700,100,18828175,18818033
301305.SZ,301305,20260325,101429920,18828177,0,0,S,245700,400,18828175,18818035
301305.SZ,301305,20260325,101430150,18828769,0,0,S,245700,600,18828768,18818035
301305.SZ,301305,20260325,101430150,18828770,0,0,S,245700,300,18828768,18818037
301305.SZ,301305,20260325,101430150,18828771,0,0,S,245700,700,18828768,18818039
301305.SZ,301305,20260325,101430150,18828772,0,0,S,245700,300,18828768,18818043
301305.SZ,301305,20260325,101430150,18828773,0,0,S,245700,400,18828768,18818044
301305.SZ,301305,20260325,101430150,18828774,0,0,S,245700,400,18828768,18818045
301305.SZ,301305,20260325,101430150,18828775,0,0,S,245700,500,18828768,18818046
301305.SZ,301305,20260325,101430150,18828776,0,0,S,245700,200,18828768,18818049
301305.SZ,301305,20260325,101430150,18828777,0,0,S,245700,700,18828768,18818050
301305.SZ,301305,20260325,101430150,18828778,0,0,S,245700,700,18828768,18818051
301305.SZ,301305,20260325,101430150,18828779,0,0,S,245700,700,18828768,18818057
301305.SZ,301305,20260325,101430150,18828780,0,0,S,245700,700,18828768,18818058
301305.SZ,301305,20260325,101430150,18828781,0,0,S,245700,1000,18828768,18818060
301305.SZ,301305,20260325,101430150,18828782,0,0,S,245700,400,18828768,18818067
301305.SZ,301305,20260325,101430150,18828783,0,0,S,245700,800,18828768,18818068
301305.SZ,301305,20260325,101430150,18828784,0,0,S,245700,500,18828768,18818069
301305.SZ,301305,20260325,101430150,18828785,0,0,S,245700,800,18828768,18818075
301305.SZ,301305,20260325,101430150,18828786,0,0,S,245700,300,18828768,18818082
301305.SZ,301305,20260325,101430150,18828787,0,0,S,245700,200,18828768,18818083
301305.SZ,301305,20260325,101430150,18828788,0,0,S,245700,2000,18828768,18818084
301305.SZ,301305,20260325,101430280,18829351,C,0, ,0,5800,0,18818103
301305.SZ,301305,20260325,101430790,18831413,0,0,S,245700,100,18831412,18818084
301305.SZ,301305,20260325,101431220,18832791,C,0, ,0,3700,18803535,0
301305.SZ,301305,20260325,101431380,18833551,0,0,S,245700,100,18833550,18818084
301305.SZ,301305,20260325,101431510,18833902,0,0,S,245700,100,18833901,18818084
301305.SZ,301305,20260325,101431520,18833909,0,0,S,245700,100,18833908,18818084
301305.SZ,301305,20260325,101431910,18835367,0,0,S,245700,100,18835366,18818084
301305.SZ,301305,20260325,101432290,18836621,C,0, ,0,2300,0,18818084
301305.SZ,301305,20260325,101432290,18836622,C,0, ,0,200,0,18818088
301305.SZ,301305,20260325,101432290,18836623,C,0, ,0,200,0,18818092
301305.SZ,301305,20260325,101432290,18836624,C,0, ,0,100,0,18818093
301305.SZ,301305,20260325,101432300,18836642,C,0, ,0,300,0,18818191
301305.SZ,301305,20260325,101433110,18838925,C,0, ,0,100,17653781,0
301305.SZ,301305,20260325,101433110,18838926,C,0, ,0,100,17653783,0
301305.SZ,301305,20260325,101433110,18838927,C,0, ,0,100,17653782,0
301305.SZ,301305,20260325,101433110,18838928,C,0, ,0,100,17653776,0
301305.SZ,301305,20260325,101433140,18839007,C,0, ,0,100,17653866,0
301305.SZ,301305,20260325,101433170,18839134,C,0, ,0,100,17653922,0
301305.SZ,301305,20260325,101433180,18839201,0,0,S,245700,900,18839200,18818090
301305.SZ,301305,20260325,101433180,18839202,0,0,S,245700,600,18839200,18818098
301305.SZ,301305,20260325,101433180,18839203,0,0,S,245700,100,18839200,18818099
301305.SZ,301305,20260325,101433180,18839204,0,0,S,245700,100,18839200,18818100
301305.SZ,301305,20260325,101433180,18839205,0,0,S,245700,200,18839200,18818106
301305.SZ,301305,20260325,101433180,18839206,0,0,S,245700,2000,18839200,18818113
301305.SZ,301305,20260325,101433260,18839435,C,0, ,0,400,18835744,0
301305.SZ,301305,20260325,101433420,18839935,0,0,S,245700,400,18839934,18818113
301305.SZ,301305,20260325,101433840,18841133,C,0, ,0,400,17545715,0
301305.SZ,301305,20260325,101434020,18841663,0,0,S,245700,400,18841662,18818113
301305.SZ,301305,20260325,101434680,18844610,C,0, ,0,7100,0,18818113
301305.SZ,301305,20260325,101434850,18845172,C,0, ,0,300,0,18840723
301305.SZ,301305,20260325,101434930,18845479,0,0,S,245800,100,18845478,18844484
301305.SZ,301305,20260325,101435260,18846688,C,0, ,0,100,17662828,0
301305.SZ,301305,20260325,101435260,18846691,C,0, ,0,100,17662822,0
301305.SZ,301305,20260325,101435680,18848155,0,0,S,245700,100,18848154,18823509
301305.SZ,301305,20260325,101435910,18848770,C,0, ,0,3300,18818348,0
301305.SZ,301305,20260325,101435910,18848771,C,0, ,0,100,18818345,0
301305.SZ,301305,20260325,101436220,18849729,C,0, ,0,100,18837615,0
301305.SZ,301305,20260325,101436300,18849996,0,0,S,245600,1500,18849995,18804504
301305.SZ,301305,20260325,101436440,18850393,C,0, ,0,100,18837487,0
301305.SZ,301305,20260325,101436510,18850622,C,0, ,0,100,18652092,0
301305.SZ,301305,20260325,101437430,18853475,C,0, ,0,400,18611466,0
301305.SZ,301305,20260325,101437430,18853482,C,0, ,0,400,17163803,0
301305.SZ,301305,20260325,101437430,18853483,C,0, ,0,500,18837613,0
301305.SZ,301305,20260325,101437680,18854610,0,0,B,245700,100,18848757,18854609
301305.SZ,301305,20260325,101437690,18854629,0,0,B,245700,100,18850297,18854628
301305.SZ,301305,20260325,101438230,18856369,C,0, ,0,300,0,18845182
