万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
002857.SZ,002857,20260325,112039780,25877908,C,0, ,0,100,25869117,0
002857.SZ,002857,20260325,112044780,25888640,C,0, ,0,2000,25869128,0
002857.SZ,002857,20260325,112048250,25894669,0,0,S,231200,100,25894668,25112583
002857.SZ,002857,20260325,112048260,25894671,0,0,S,231200,100,25894670,25112583
002857.SZ,002857,20260325,112048260,25894673,0,0,S,231200,100,25894672,25112583
002857.SZ,002857,20260325,112048260,25894675,0,0,S,231200,100,25894674,25112583
002857.SZ,002857,20260325,112048260,25894677,0,0,S,231200,100,25894676,25858946
002857.SZ,002857,20260325,112052510,25902565,C,0, ,0,100,0,25046178
002857.SZ,002857,20260325,112058270,25912634,C,0, ,0,400,25803131,0
002857.SZ,002857,20260325,112102960,25920944,0,0,S,231100,100,25920943,25873873
002857.SZ,002857,20260325,112102960,25920945,0,0,S,231100,100,25920943,25887338
002857.SZ,002857,20260325,112102970,25920950,C,0, ,0,1000,25486498,0
002857.SZ,002857,20260325,112104020,25923539,0,0,B,231100,300,25920943,25923538
002857.SZ,002857,20260325,112104330,25924340,0,0,B,231100,200,25920943,25924339
002857.SZ,002857,20260325,112104330,25924354,0,0,B,231100,100,25920943,25924353
002857.SZ,002857,20260325,112104350,25924370,0,0,B,231100,300,25920943,25924369
002857.SZ,002857,20260325,112104360,25924389,0,0,B,231100,300,25920943,25924388
002857.SZ,002857,20260325,112104360,25924391,0,0,B,231100,200,25920943,25924390
002857.SZ,002857,20260325,112104370,25924430,C,0, ,0,100,25840081,0
002857.SZ,002857,20260325,112104410,25924537,0,0,B,231100,100,25920943,25924536
002857.SZ,002857,20260325,112104410,25924540,0,0,B,231100,100,25920943,25924539
002857.SZ,002857,20260325,112104410,25924565,0,0,B,231100,100,25920943,25924564
002857.SZ,002857,20260325,112104410,25924568,0,0,B,231100,100,25920943,25924567
002857.SZ,002857,20260325,112104420,25924588,0,0,B,231100,1000,25920943,25924587
002857.SZ,002857,20260325,112105360,25926459,C,0, ,0,5500,25863059,0
002857.SZ,002857,20260325,112105360,25926460,C,0, ,0,2000,25863060,0
002857.SZ,002857,20260325,112105360,25926478,C,0, ,0,300,0,25923555
002857.SZ,002857,20260325,112106020,25927712,C,0, ,0,7600,25865373,0
002857.SZ,002857,20260325,112106020,25927713,C,0, ,0,2400,25865372,0
002857.SZ,002857,20260325,112106770,25929137,0,0,B,231200,200,25894681,25929136
002857.SZ,002857,20260325,112106780,25929153,C,0, ,0,200,0,25924593
002857.SZ,002857,20260325,112106780,25929171,C,0, ,0,300,25869114,0
002857.SZ,002857,20260325,112106780,25929172,C,0, ,0,400,25869116,0
002857.SZ,002857,20260325,112106780,25929177,C,0, ,0,100,25869126,0
002857.SZ,002857,20260325,112106790,25929184,C,0, ,0,100,25869123,0
002857.SZ,002857,20260325,112106790,25929187,C,0, ,0,100,25869124,0
002857.SZ,002857,20260325,112106790,25929188,C,0, ,0,100,25869127,0
002857.SZ,002857,20260325,112106790,25929189,C,0, ,0,100,25869125,0
002857.SZ,002857,20260325,112108760,25932555,C,0, ,0,300,0,25924587
002857.SZ,002857,20260325,112108770,25932559,C,0, ,0,300,0,25927718
002857.SZ,002857,20260325,112109930,25934512,C,0, ,0,100,0,24872222
002857.SZ,002857,20260325,112114560,25943124,C,0, ,0,2000,24157146,0
002857.SZ,002857,20260325,112117580,25949098,C,0, ,0,300,0,25924902
002857.SZ,002857,20260325,112117990,25949821,0,0,S,231300,300,25949820,25934130
002857.SZ,002857,20260325,112118750,25951528,C,0, ,0,600,0,25929136
002857.SZ,002857,20260325,112121020,25955373,C,0, ,0,100,25808906,0
002857.SZ,002857,20260325,112127200,25966723,C,0, ,0,1300,18078494,0
002857.SZ,002857,20260325,112133480,25976835,0,0,S,231200,100,25976834,25935262
002857.SZ,002857,20260325,112133480,25976836,0,0,S,231200,300,25976834,25950674
002857.SZ,002857,20260325,112133480,25976837,0,0,S,231200,100,25976834,25954724
002857.SZ,002857,20260325,112133480,25976838,0,0,S,231100,100,25976834,25925531
002857.SZ,002857,20260325,112133480,25976839,0,0,S,231100,100,25976834,25925532
002857.SZ,002857,20260325,112133480,25976840,0,0,S,231100,100,25976834,25934301
002857.SZ,002857,20260325,112133480,25976841,0,0,S,231100,100,25976834,25934456
002857.SZ,002857,20260325,112133490,25976861,C,0, ,0,800,25949828,0
002857.SZ,002857,20260325,112133490,25976862,C,0, ,0,600,25950691,0
002857.SZ,002857,20260325,112134550,25978970,0,0,B,231100,300,25976834,25978969
002857.SZ,002857,20260325,112134800,25979368,0,0,B,231100,300,25976834,25979367
002857.SZ,002857,20260325,112136020,25981135,C,0, ,0,500,25850540,0
002857.SZ,002857,20260325,112136760,25982454,0,0,B,231100,100,25976834,25982453
002857.SZ,002857,20260325,112136760,25982457,C,0, ,0,200,25419611,0
002857.SZ,002857,20260325,112136760,25982462,C,0, ,0,200,25419594,0
002857.SZ,002857,20260325,112136760,25982463,C,0, ,0,200,25419590,0
002857.SZ,002857,20260325,112139000,25985535,C,0, ,0,800,25865345,0
002857.SZ,002857,20260325,112146770,25999598,0,0,S,231000,100,25999597,14396399
002857.SZ,002857,20260325,112146770,25999599,0,0,S,231000,300,25999597,14535911
002857.SZ,002857,20260325,112146770,25999600,0,0,S,231000,1000,25999597,25639133
002857.SZ,002857,20260325,112146770,25999601,0,0,S,231000,100,25999597,25891497
002857.SZ,002857,20260325,112146770,25999602,0,0,S,231000,100,25999597,25895359
002857.SZ,002857,20260325,112146770,25999603,0,0,S,231000,500,25999597,25904159
002857.SZ,002857,20260325,112146770,25999604,0,0,S,231000,100,25999597,25921484
002857.SZ,002857,20260325,112146770,25999605,0,0,S,231000,800,25999597,25923402
002857.SZ,002857,20260325,112146780,25999624,C,0, ,0,100,0,25981211
002857.SZ,002857,20260325,112146890,25999789,0,0,S,231000,400,25999788,25923402
002857.SZ,002857,20260325,112146890,25999790,0,0,S,231000,100,25999788,25923458
002857.SZ,002857,20260325,112153290,26011712,0,0,S,231000,100,26011711,25923458
002857.SZ,002857,20260325,112153290,26011713,0,0,S,231000,300,26011711,25923459
002857.SZ,002857,20260325,112153290,26011714,0,0,S,231000,1000,26011711,26008193
002857.SZ,002857,20260325,112156770,26017801,C,0, ,0,1000,25853749,0
002857.SZ,002857,20260325,112159200,26021948,C,0, ,0,400,25976834,0
002857.SZ,002857,20260325,112159260,26022007,0,0,B,231000,500,26011711,26022006
002857.SZ,002857,20260325,112204200,26042042,0,0,S,230900,100,26042041,18062123
002857.SZ,002857,20260325,112204200,26042043,0,0,S,230900,200,26042041,19015956
002857.SZ,002857,20260325,112204200,26042044,0,0,S,230900,100,26042041,25901443
002857.SZ,002857,20260325,112204200,26042049,C,0, ,0,700,24593262,0
002857.SZ,002857,20260325,112204210,26042061,C,0, ,0,100,25999623,0
002857.SZ,002857,20260325,112204210,26042062,C,0, ,0,600,25999631,0
002857.SZ,002857,20260325,112204210,26042063,C,0, ,0,600,25999641,0
002857.SZ,002857,20260325,112204210,26042066,C,0, ,0,100,25999632,0
002857.SZ,002857,20260325,112204220,26042092,0,0,B,230900,200,26042041,26042091
002857.SZ,002857,20260325,112206790,26051902,C,0, ,0,200,25855689,0
002857.SZ,002857,20260325,112209790,26059391,0,0,S,230800,500,26059390,22249365
002857.SZ,002857,20260325,112209790,26059392,0,0,S,230800,100,26059390,23128077
002857.SZ,002857,20260325,112209790,26059393,0,0,S,230800,1000,26059390,25616528
002857.SZ,002857,20260325,112209790,26059394,0,0,S,230600,900,26059390,24679245
002857.SZ,002857,20260325,112209790,26059409,0,0,B,230600,500,26059390,26059408
002857.SZ,002857,20260325,112209790,26059411,0,0,B,230600,200,26059390,26059410
002857.SZ,002857,20260325,112209790,26059413,0,0,B,230600,1100,26059390,26059412
002857.SZ,002857,20260325,112209790,26059414,C,0, ,0,1200,25486496,0
002857.SZ,002857,20260325,112209790,26059417,0,0,B,230600,2500,26059390,26059416
002857.SZ,002857,20260325,112209790,26059418,C,0, ,0,1200,25486681,0
002857.SZ,002857,20260325,112209800,26059429,0,0,B,230600,100,26059390,26059428
002857.SZ,002857,20260325,112209800,26059433,0,0,B,230600,900,26059390,26059432
002857.SZ,002857,20260325,112210250,26060332,0,0,B,230900,600,26042041,26060331
002857.SZ,002857,20260325,112210250,26060333,0,0,B,230900,400,26053132,26060331
002857.SZ,002857,20260325,112210250,26060334,0,0,B,231000,100,26011711,26060331
002857.SZ,002857,20260325,112210250,26060335,0,0,B,231000,200,26020269,26060331
002857.SZ,002857,20260325,112210260,26060351,0,0,B,231100,100,25986771,26060350
002857.SZ,002857,20260325,112210260,26060352,0,0,B,231100,200,26001433,26060350
002857.SZ,002857,20260325,112210260,26060359,0,0,B,231100,300,26001433,26060358
002857.SZ,002857,20260325,112210980,26061997,C,0, ,0,100,0,26059432
002857.SZ,002857,20260325,112220450,26080400,C,0, ,0,600,25954769,0
002857.SZ,002857,20260325,112221770,26082368,C,0, ,0,200,0,26059443
002857.SZ,002857,20260325,112223360,26084879,0,0,B,231100,300,26001433,26084878
002857.SZ,002857,20260325,112223360,26084880,0,0,B,231100,600,26060361,26084878
002857.SZ,002857,20260325,112224060,26086040,0,0,S,231100,100,26086039,26084878
002857.SZ,002857,20260325,112232090,26098254,C,0, ,0,2100,26086039,0
002857.SZ,002857,20260325,112234100,26101283,0,0,S,231000,1200,26101282,26060331
002857.SZ,002857,20260325,112240050,26110161,0,0,S,231000,500,26110160,26060331
002857.SZ,002857,20260325,112240050,26110162,0,0,S,231000,100,26110160,26089498
002857.SZ,002857,20260325,112240050,26110163,0,0,S,231000,100,26110160,26089499
002857.SZ,002857,20260325,112240050,26110164,0,0,S,231000,200,26110160,26093600
002857.SZ,002857,20260325,112240050,26110165,0,0,S,231000,100,26110160,26093601
002857.SZ,002857,20260325,112247000,26121431,0,0,S,231000,100,26121430,26093601
002857.SZ,002857,20260325,112247000,26121432,0,0,S,231000,200,26121430,26110963
002857.SZ,002857,20260325,112252400,26130425,0,0,S,230900,500,26130424,26086018
002857.SZ,002857,20260325,112252400,26130426,0,0,S,230900,100,26130424,26111911
002857.SZ,002857,20260325,112256860,26137488,0,0,S,230900,400,26137487,26111911
002857.SZ,002857,20260325,112256860,26137489,0,0,S,230900,100,26137487,26116173
002857.SZ,002857,20260325,112256870,26137532,C,0, ,0,1400,26110185,0
002857.SZ,002857,20260325,112256870,26137533,C,0, ,0,700,26110197,0
002857.SZ,002857,20260325,112257720,26140609,C,0, ,0,900,0,26059449
002857.SZ,002857,20260325,112259920,26145009,C,0, ,0,3700,26121430,0
002857.SZ,002857,20260325,112303680,26152347,0,0,B,230800,100,26137531,26152346
002857.SZ,002857,20260325,112303690,26152367,0,0,B,230900,100,26137487,26152366
002857.SZ,002857,20260325,112306700,26158483,C,0, ,0,300,0,26152346
002857.SZ,002857,20260325,112308100,26161181,0,0,B,230900,300,26137487,26161180
002857.SZ,002857,20260325,112308110,26161196,0,0,B,230900,100,26137487,26161195
002857.SZ,002857,20260325,112308110,26161197,0,0,B,230900,100,26137530,26161195
002857.SZ,002857,20260325,112308110,26161198,0,0,B,230900,100,26137535,26161195
002857.SZ,002857,20260325,112309770,26165314,C,0, ,0,800,0,26140698
002857.SZ,002857,20260325,112311280,26168929,C,0, ,0,200,0,26147322
002857.SZ,002857,20260325,112312100,26171169,0,0,B,231000,100,26167533,26171168
002857.SZ,002857,20260325,112316090,26182779,0,0,S,230700,100,26182778,26140590
002857.SZ,002857,20260325,112322740,26198474,0,0,S,230700,200,26198473,26178358
002857.SZ,002857,20260325,112322740,26198475,0,0,S,230700,100,26198473,26188925
002857.SZ,002857,20260325,112322750,26198486,0,0,B,230700,500,26198473,26198485
002857.SZ,002857,20260325,112322750,26198488,0,0,B,230700,500,26198473,26198487
002857.SZ,002857,20260325,112322750,26198490,0,0,B,230700,600,26198473,26198489
002857.SZ,002857,20260325,112322750,26198494,0,0,B,230700,100,26198473,26198493
002857.SZ,002857,20260325,112322760,26198583,0,0,B,230700,100,26198473,26198582
002857.SZ,002857,20260325,112322760,26198585,0,0,B,230700,1600,26198473,26198584
002857.SZ,002857,20260325,112324210,26201144,0,0,S,230700,1800,26201143,26198584
002857.SZ,002857,20260325,112324210,26201145,0,0,S,230700,1200,26201143,26198707
002857.SZ,002857,20260325,112324210,26201146,0,0,S,230700,200,26201143,26199224
002857.SZ,002857,20260325,112324210,26201147,0,0,S,230700,200,26201143,26199254
002857.SZ,002857,20260325,112324210,26201148,0,0,S,230700,300,26201143,26199856
002857.SZ,002857,20260325,112324210,26201149,0,0,S,230700,300,26201143,26199864
002857.SZ,002857,20260325,112324220,26201156,C,0, ,0,100,0,26059437
002857.SZ,002857,20260325,112326180,26205543,0,0,S,230900,100,26205542,26203257
002857.SZ,002857,20260325,112332140,26217199,0,0,S,230900,100,26217198,26203257
002857.SZ,002857,20260325,112336970,26225843,C,0, ,0,500,25486673,0
002857.SZ,002857,20260325,112340590,26232333,C,0, ,0,900,0,26137546
002857.SZ,002857,20260325,112341800,26234807,0,0,B,230800,100,26232326,26234806
002857.SZ,002857,20260325,112342730,26236715,C,0, ,0,100,0,26219600
002857.SZ,002857,20260325,112346530,26243951,C,0, ,0,400,24059682,0
002857.SZ,002857,20260325,112351310,26252892,0,0,S,230700,100,26252891,26208348
002857.SZ,002857,20260325,112351620,26253576,C,0, ,0,2000,26113727,0
002857.SZ,002857,20260325,112354750,26259637,C,0, ,0,400,0,26247988
002857.SZ,002857,20260325,112356040,26262056,0,0,S,230700,200,26262055,26208348
002857.SZ,002857,20260325,112356040,26262061,0,0,B,230800,200,26232326,26262060
002857.SZ,002857,20260325,112401250,26274135,0,0,S,230800,200,26274134,26262060
002857.SZ,002857,20260325,112406680,26286067,0,0,B,230800,300,26274134,26286066
002857.SZ,002857,20260325,112420040,26308880,0,0,S,230800,200,26308879,26286066
002857.SZ,002857,20260325,112420040,26308881,0,0,S,230800,100,26308879,26298767
002857.SZ,002857,20260325,112428800,26323758,0,0,B,230900,100,26220785,26323757
002857.SZ,002857,20260325,112435170,26334430,0,0,S,230800,100,26334429,26298767
002857.SZ,002857,20260325,112435170,26334431,0,0,S,230800,400,26334429,26300530
002857.SZ,002857,20260325,112435980,26335580,C,0, ,0,800,25985064,0
002857.SZ,002857,20260325,112439450,26341922,0,0,B,230900,100,26220785,26341921
002857.SZ,002857,20260325,112442090,26345995,C,0, ,0,2700,0,26259984
002857.SZ,002857,20260325,112444280,26349483,C,0, ,0,500,0,26208348
002857.SZ,002857,20260325,112445720,26352062,0,0,S,230800,100,26352061,26300530
002857.SZ,002857,20260325,112446220,26352818,C,0, ,0,300,0,24213216
002857.SZ,002857,20260325,112446720,26353669,0,0,B,230900,100,26220785,26353668
002857.SZ,002857,20260325,112454330,26372520,C,0, ,0,500,0,11370825
002857.SZ,002857,20260325,112455360,26374730,0,0,B,230900,1300,26220785,26374729
002857.SZ,002857,20260325,112457710,26379317,0,0,B,230900,100,26220785,26379316
002857.SZ,002857,20260325,112459240,26381989,0,0,B,230900,300,26220785,26381988
002857.SZ,002857,20260325,112503710,26391019,0,0,B,230900,100,26220785,26391018
002857.SZ,002857,20260325,112504560,26392648,C,0, ,0,100,0,26372440
002857.SZ,002857,20260325,112507660,26399402,0,0,S,230800,100,26399401,26300530
002857.SZ,002857,20260325,112514810,26410355,0,0,B,230900,800,26220785,26410354
002857.SZ,002857,20260325,112516510,26413677,C,0, ,0,800,25288287,0
002857.SZ,002857,20260325,112517650,26415974,0,0,B,230900,100,26220785,26415973
002857.SZ,002857,20260325,112536810,26449466,C,0, ,0,500,0,26213126
002857.SZ,002857,20260325,112539030,26452605,C,0, ,0,500,25748062,0
002857.SZ,002857,20260325,112540420,26455160,C,0, ,0,300,0,14268687
002857.SZ,002857,20260325,112542670,26458628,0,0,B,230900,900,26220785,26458627
002857.SZ,002857,20260325,112545840,26463944,0,0,S,230800,200,26463943,26300530
002857.SZ,002857,20260325,112545840,26463945,0,0,S,230800,200,26463943,26302325
002857.SZ,002857,20260325,112545840,26463946,0,0,S,230800,100,26463943,26312090
002857.SZ,002857,20260325,112546640,26465277,0,0,B,230900,100,26220785,26465276
002857.SZ,002857,20260325,112548520,26468064,0,0,B,230900,100,26220785,26468063
002857.SZ,002857,20260325,112551840,26473297,0,0,B,230900,300,26249333,26473296
002857.SZ,002857,20260325,112554100,26477263,C,0, ,0,500,25455279,0
002857.SZ,002857,20260325,112554720,26478342,0,0,B,230900,100,26249333,26478341
002857.SZ,002857,20260325,112557600,26483462,C,0, ,0,100,24453413,0
002857.SZ,002857,20260325,112557600,26483465,C,0, ,0,100,22229898,0
002857.SZ,002857,20260325,112557620,26483532,C,0, ,0,300,25486505,0
002857.SZ,002857,20260325,112614150,26513248,0,0,B,230900,200,26249333,26513247
002857.SZ,002857,20260325,112614150,26513249,0,0,B,230900,100,26453956,26513247
002857.SZ,002857,20260325,112614150,26513250,0,0,B,230900,100,26474587,26513247
002857.SZ,002857,20260325,112614160,26513259,C,0, ,0,300,0,26505782
002857.SZ,002857,20260325,112615690,26515759,0,0,B,230900,300,26505764,26515758
002857.SZ,002857,20260325,112616930,26518087,0,0,B,230900,100,26505764,26518086
002857.SZ,002857,20260325,112617770,26519426,0,0,B,230900,300,26505764,26519425
002857.SZ,002857,20260325,112622590,26526787,C,0, ,0,500,0,26521752
002857.SZ,002857,20260325,112630370,26540001,C,0, ,0,400,25961947,0
002857.SZ,002857,20260325,112630930,26540707,C,0, ,0,300,0,26372869
002857.SZ,002857,20260325,112631700,26541661,C,0, ,0,100,0,26344243
002857.SZ,002857,20260325,112632180,26542258,0,0,B,231000,1000,26167533,26542257
002857.SZ,002857,20260325,112633790,26544543,0,0,S,230900,200,26544542,26519425
002857.SZ,002857,20260325,112633790,26544544,0,0,S,230900,100,26544542,26519431
002857.SZ,002857,20260325,112633790,26544545,0,0,S,230900,100,26544542,26519438
002857.SZ,002857,20260325,112633790,26544546,0,0,S,230900,500,26544542,26531349
002857.SZ,002857,20260325,112637240,26549972,C,0, ,0,2600,0,26386548
002857.SZ,002857,20260325,112637620,26550514,0,0,B,230900,100,26544542,26550513
002857.SZ,002857,20260325,112637900,26550824,0,0,B,230900,100,26544542,26550823
002857.SZ,002857,20260325,112638820,26552015,C,0, ,0,100,0,26228609
002857.SZ,002857,20260325,112641410,26555446,0,0,B,230900,100,26544542,26555445
002857.SZ,002857,20260325,112642580,26556995,0,0,B,230900,1400,26544542,26556994
002857.SZ,002857,20260325,112642590,26557007,0,0,B,231000,300,26167533,26557006
002857.SZ,002857,20260325,112642660,26557104,0,0,B,231000,600,26167533,26557103
002857.SZ,002857,20260325,112642660,26557105,0,0,B,231000,100,26217217,26557103
002857.SZ,002857,20260325,112644200,26559188,C,0, ,0,100,0,26372454
002857.SZ,002857,20260325,112645860,26561390,0,0,B,231300,100,25949820,26561389
002857.SZ,002857,20260325,112646640,26562587,0,0,B,231300,100,25949820,26562586
002857.SZ,002857,20260325,112653580,26572634,C,0, ,0,200,0,26381975
002857.SZ,002857,20260325,112700020,26582117,0,0,B,231300,800,25949820,26582116
002857.SZ,002857,20260325,112704060,26589750,0,0,B,231200,100,26582175,26589749
002857.SZ,002857,20260325,112704670,26590609,0,0,B,231200,400,26582175,26590608
002857.SZ,002857,20260325,112708580,26595986,C,0, ,0,300,0,26587898
002857.SZ,002857,20260325,112709680,26597302,0,0,B,231200,300,26582175,26597301
002857.SZ,002857,20260325,112710480,26598768,C,0, ,0,2000,0,26132574
002857.SZ,002857,20260325,112711080,26599595,C,0, ,0,1000,22549293,0
002857.SZ,002857,20260325,112711340,26599965,C,0, ,0,1000,22594691,0
002857.SZ,002857,20260325,112711850,26600531,C,0, ,0,1000,23092470,0
002857.SZ,002857,20260325,112712160,26600948,C,0, ,0,2000,25967514,0
002857.SZ,002857,20260325,112724900,26618864,C,0, ,0,6000,0,26556994
002857.SZ,002857,20260325,112730080,26628939,0,0,S,231100,100,26628938,26560230
002857.SZ,002857,20260325,112730080,26628940,0,0,S,231100,400,26628938,26588220
002857.SZ,002857,20260325,112730080,26628941,0,0,S,231100,100,26628938,26593294
002857.SZ,002857,20260325,112730080,26628942,0,0,S,231100,100,26628938,26615755
002857.SZ,002857,20260325,112730080,26628961,0,0,S,231000,300,26628960,26557103
002857.SZ,002857,20260325,112730090,26628965,0,0,S,231000,100,26628964,26557103
002857.SZ,002857,20260325,112730090,26628966,0,0,S,231000,500,26628964,26557122
002857.SZ,002857,20260325,112730090,26628971,0,0,S,231000,200,26628970,26557122
002857.SZ,002857,20260325,112730090,26628973,0,0,S,231000,700,26628972,26557122
002857.SZ,002857,20260325,112730090,26628974,0,0,S,231000,100,26628972,26557131
002857.SZ,002857,20260325,112730090,26628980,0,0,S,231000,200,26628979,26557131
002857.SZ,002857,20260325,112730090,26628982,0,0,S,231000,1700,26628981,26557131
002857.SZ,002857,20260325,112730090,26628983,0,0,S,231000,2000,26628981,26587895
002857.SZ,002857,20260325,112730110,26629001,C,0, ,0,100,25486513,0
002857.SZ,002857,20260325,112730110,26629005,0,0,S,230900,300,26629004,26559167
002857.SZ,002857,20260325,112730110,26629006,0,0,S,230900,300,26629004,26560199
002857.SZ,002857,20260325,112730110,26629007,0,0,S,230900,300,26629004,26560333
002857.SZ,002857,20260325,112730110,26629008,0,0,S,230900,300,26629004,26560348
002857.SZ,002857,20260325,112730110,26629009,0,0,S,230900,300,26629004,26560611
002857.SZ,002857,20260325,112730110,26629010,0,0,S,230900,300,26629004,26591764
002857.SZ,002857,20260325,112731460,26636159,0,0,S,230800,200,26636158,26312090
002857.SZ,002857,20260325,112731460,26636160,0,0,S,230800,100,26636158,26346097
002857.SZ,002857,20260325,112731460,26636167,C,0, ,0,600,26628985,0
002857.SZ,002857,20260325,112731460,26636168,C,0, ,0,100,26628987,0
002857.SZ,002857,20260325,112731460,26636170,C,0, ,0,700,26628969,0
002857.SZ,002857,20260325,112731470,26636236,0,0,S,230800,300,26636235,26346097
002857.SZ,002857,20260325,112731470,26636293,0,0,S,230800,100,26636292,26430603
002857.SZ,002857,20260325,112731470,26636294,0,0,S,230800,200,26636292,26485773
002857.SZ,002857,20260325,112731470,26636301,0,0,S,230800,200,26636300,26493634
002857.SZ,002857,20260325,112731470,26636302,0,0,S,230800,200,26636300,26536351
002857.SZ,002857,20260325,112731470,26636303,0,0,S,230800,600,26636300,26554577
002857.SZ,002857,20260325,112731470,26636305,0,0,S,230800,100,26636304,26554577
002857.SZ,002857,20260325,112731510,26636461,0,0,S,230800,500,26636460,26554577
002857.SZ,002857,20260325,112731510,26636466,0,0,S,230800,500,26636465,26554577
002857.SZ,002857,20260325,112731530,26636713,C,0, ,0,200,25669313,0
002857.SZ,002857,20260325,112731540,26636759,0,0,S,230800,300,26636758,26554577
002857.SZ,002857,20260325,112731560,26636863,0,0,S,230700,100,26636862,26252021
002857.SZ,002857,20260325,112731560,26636864,0,0,S,230700,100,26636862,26573002
002857.SZ,002857,20260325,112731670,26637759,0,0,B,230800,200,26636827,26637758
002857.SZ,002857,20260325,112733380,26645170,C,0, ,0,100,26636827,0
002857.SZ,002857,20260325,112733380,26645197,C,0, ,0,100,26636183,0
002857.SZ,002857,20260325,112733380,26645199,C,0, ,0,800,26636172,0
002857.SZ,002857,20260325,112733860,26647421,C,0, ,0,700,26636222,0
002857.SZ,002857,20260325,112733860,26647422,C,0, ,0,100,26636213,0
002857.SZ,002857,20260325,112734670,26651066,0,0,B,230800,100,26647324,26651065
002857.SZ,002857,20260325,112734670,26651067,0,0,B,230800,100,26647325,26651065
002857.SZ,002857,20260325,112735610,26654658,C,0, ,0,100,0,26080358
002857.SZ,002857,20260325,112737530,26662866,0,0,S,230700,300,26662865,26573002
002857.SZ,002857,20260325,112737540,26662894,C,0, ,0,400,26628984,0
002857.SZ,002857,20260325,112737540,26662909,C,0, ,0,100,26628986,0
002857.SZ,002857,20260325,112737540,26662920,C,0, ,0,300,26629021,0
002857.SZ,002857,20260325,112737540,26662927,C,0, ,0,700,26628990,0
002857.SZ,002857,20260325,112740310,26671370,0,0,B,230800,200,26647325,26671369
002857.SZ,002857,20260325,112740320,26671402,C,0, ,0,100,26628946,0
002857.SZ,002857,20260325,112740320,26671403,C,0, ,0,100,26628943,0
002857.SZ,002857,20260325,112742110,26675406,C,0, ,0,500,26636389,0
002857.SZ,002857,20260325,112742110,26675407,C,0, ,0,1800,26628997,0
002857.SZ,002857,20260325,112742780,26677365,C,0, ,0,2100,26628981,0
002857.SZ,002857,20260325,112743490,26678834,C,0, ,0,100,0,26309083
002857.SZ,002857,20260325,112746640,26685072,0,0,B,230800,200,26647325,26685071
002857.SZ,002857,20260325,112746640,26685074,0,0,B,230800,200,26647356,26685073
002857.SZ,002857,20260325,112746640,26685083,0,0,B,230800,900,26647356,26685082
002857.SZ,002857,20260325,112749750,26690183,0,0,S,230700,100,26690182,26573002
002857.SZ,002857,20260325,112749750,26690193,0,0,S,230700,100,26690192,26684563
002857.SZ,002857,20260325,112749750,26690199,C,0, ,0,300,0,26688466
002857.SZ,002857,20260325,112749770,26690227,0,0,S,230700,100,26690226,26684563
002857.SZ,002857,20260325,112751710,26693271,0,0,S,230700,100,26693270,26684563
002857.SZ,002857,20260325,112801930,26710473,0,0,S,230700,400,26710472,26684563
002857.SZ,002857,20260325,112803670,26713252,C,0, ,0,100,0,25921295
002857.SZ,002857,20260325,112815380,26731565,0,0,B,230800,800,26647356,26731564
002857.SZ,002857,20260325,112815380,26731566,0,0,B,230800,100,26647378,26731564
002857.SZ,002857,20260325,112815380,26731567,0,0,B,230800,700,26647382,26731564
002857.SZ,002857,20260325,112815380,26731568,0,0,B,230800,200,26647390,26731564
002857.SZ,002857,20260325,112815380,26731569,0,0,B,230800,600,26647394,26731564
002857.SZ,002857,20260325,112815380,26731570,0,0,B,230800,100,26662907,26731564
002857.SZ,002857,20260325,112815380,26731571,0,0,B,230800,400,26662908,26731564
002857.SZ,002857,20260325,112815380,26731607,C,0, ,0,300,0,26693200
002857.SZ,002857,20260325,112815380,26731610,0,0,B,230900,300,26636113,26731609
002857.SZ,002857,20260325,112815390,26731626,C,0, ,0,100,26636113,0
002857.SZ,002857,20260325,112815390,26731627,C,0, ,0,1800,26573011,0
002857.SZ,002857,20260325,112815390,26731628,C,0, ,0,600,26582175,0
002857.SZ,002857,20260325,112816600,26733880,0,0,S,231000,300,26733879,26733871
002857.SZ,002857,20260325,112816600,26733885,C,0, ,0,100,0,26731616
002857.SZ,002857,20260325,112816620,26733938,0,0,B,231100,100,26628991,26733937
002857.SZ,002857,20260325,112816840,26734205,0,0,B,231200,100,26669913,26734204
002857.SZ,002857,20260325,112819020,26738201,0,0,S,231000,100,26738200,26734036
002857.SZ,002857,20260325,112819030,26738215,0,0,S,231000,200,26738214,26734036
002857.SZ,002857,20260325,112820640,26740548,0,0,B,231100,1400,26735162,26740547
002857.SZ,002857,20260325,112820640,26740553,0,0,S,231100,2600,26740552,26740547
002857.SZ,002857,20260325,112820650,26740557,0,0,S,231100,7600,26740556,26740547
002857.SZ,002857,20260325,112820650,26740560,0,0,S,231100,600,26740559,26740547
002857.SZ,002857,20260325,112820660,26740563,0,0,S,231100,1500,26740562,26740547
002857.SZ,002857,20260325,112821760,26741994,C,0, ,0,600,26740562,0
002857.SZ,002857,20260325,112821760,26742001,C,0, ,0,1500,26740567,0
002857.SZ,002857,20260325,112822400,26743042,C,0, ,0,2100,26740570,0
002857.SZ,002857,20260325,112822710,26743557,0,0,B,231100,100,26740572,26743556
002857.SZ,002857,20260325,112822710,26743558,0,0,B,231100,100,26740578,26743556
